geo_type,region,transportation_type,alternative_name,sub-region,country,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26
county,Marshall County,driving,,Indiana,United States,100,106.19,103.66,112.48,131.02,99.93,85.59,108.29,106.91,111.07,106.98,131,131.17,92.3,104.01,104.98,107.08,104.46,132.53,129.61,87.25,107.38,116.66,100.32,100.35,124.44,131.54,100.87,109.28,120.65,105.92,110.08,136.3,147.17,105.37,113.44,119.86,114.63,122.65,142.04,149.76,109.53,112.18,105.55,90.32,111.34,152.64,159.52,113.39,106.71,123.1,124.11,128.35,150.16,152.96,118.67,111.39,117.85,116.59,118.32,136.96,116.24,92.52,94.7,92.57,91.09,86.98,94.4,83.86,51.84,73.88,77.25,75.64,68.04,77.2,64.62,46.6,68.46,74.5,69.62,82.99,88.59,67.91,54.84,76.41,75.44,86.06,82.37,86.18,76.63,49.39,80.66,84.77,79.28,92.92,84.97,87.03,66.38,95.05,96.73,101.31,102.01,110.2,86.85,79.38,98.29,103.71,100.2,104.93,126.15,118.17,93.19,114.21,111.96,126.47,134.49,136.62,134.41,86.31,,,138.35,129.56,160.73,154,109.53,131.89,145.68,150.26,154.35,187.99,179.82,149.39,148.95,147.07,155.04,163.68,195.67,197.95,147.78,159.4,169.94,154.87,185.57,213.84,216.37,162.69,170.36,163.78,160.29,191.41,220.4,205.87,187.5,181.38,182.89,173.95,204.33,254.77,273.98,175.74,172.05,182.87,187.08,223.4,259.67,273.83,233.57,191.8,193.59,208.86,237.76,291.38,218.17,220.87,208.54,196.48,189.11,214.41,265.36,255.81,193.32,186.75,209.41,203.66,211.71,261.15,268.11,194.73,202.23,186.95,194.8,205.82,255.43,255.58,210.97,186.18,176.8,184.9,200.99,240.26,229.09,204.63,185.79,190.84,192.97,193.96,242.61,242.61,199.65,184.35,173.61,188.61,195.25,233.25,250.48,188.66,178.58,167.89,171.97,184.85,241.42,245.58,176.21,162.56,171.68,159.12,171.35,214.81,216.44,164.52,162.81,167.59,176.92,192.62,255.86,248.35,192.72,185.84,160.09,160.46,177.89,202.13,209.21,159.15,153.23,162.69,159.69,177.07,218.2,219.66,157.49,162.56,162.37,159.42,188.56,206.26,216.69,150.01,151.6,154.05,161.62,171.48,210.99,212.13,152.17,156.99,159.1,157.34,185.37,215.35,228.65,165.96,155.36,160.01,150.36,166.43,209.38,204.04,127.18,140.58,147.36,146.13,157.66,193.02,188.51,129.24,133.28
county,Miami County,driving,,Indiana,United States,100,103.87,111.18,113.77,135.19,106.77,91.34,105.72,102.63,105.03,113.07,134.88,130.43,105.72,97.83,110.6,112.22,117.4,140.72,131.48,97.72,98.72,105.49,99.88,93.54,134.88,157.77,110.71,106.3,111.37,105.22,100.31,149.65,156.03,121.42,119.99,113.42,122.39,128.04,149.77,165.16,120.42,110.9,110.13,93.5,115.39,163.61,158.97,134.42,117.98,119.64,128.34,127.96,171,186.77,143.43,117.05,123.78,108.86,118.33,142.42,113.23,101.93,95.13,100.5,94.82,87.74,103.67,87.94,67.36,76.99,79.43,67.52,68.17,75.91,65.74,57.54,74.94,72.58,76.37,79.62,94.47,75.79,71.66,79.81,81.52,82.44,82.13,89.37,81.09,54.29,77.46,91.26,85.27,90.84,94.59,106.81,78.19,109.98,106.57,115.74,98.69,125.1,107.73,89.91,106.19,117.44,98.72,111.02,150.73,144.47,106.73,129.16,111.68,120.22,131.4,139.91,160.48,97.25,,,142.19,146.17,159.82,171.08,112.1,136.5,131.13,153.21,156.57,213.73,205.65,186.27,175.56,165.31,163.69,164.5,206.57,212.45,173.32,168.41,169.64,159.74,183.87,208.35,234.69,206.03,163.07,161.37,166.98,190.41,267.67,329.93,302.78,187.24,168.41,180.7,206.38,257.19,243.74,185.15,177.92,172.08,190.33,212.18,272.7,230.39,210.36,182.87,184.57,200.97,240.02,265.12,208.39,258.04,183.49,183.45,190.22,215.66,254.22,251.82,231.21,203.44,211.83,205.03,219.99,283.6,273.16,215.85,197.56,205.96,180.63,205.45,259.28,288.55,238.13,179.78,191.18,190.18,218.83,255.76,241.22,217.05,178.46,182.48,179.74,196.98,263.34,273.12,227.15,185.34,176.41,177.96,185.77,240.99,268.25,214.81,169.68,173.94,187.12,184.49,236.58,259.71,194.43,172.97,171.93,176.18,180.05,221.23,228.19,182.91,162.92,161.6,178.58,201.62,279.93,261.91,199.11,267.71,166.43,171.69,181.59,238.36,261.91,191.26,168.91,170.3,167.25,192.11,244.32,242.61,187.35,158.58,160.48,164,178.15,230.24,243.27,194.74,148.38,159.2,155.84,171.62,224.56,234.26,167.13,160.75,160.94,157.89,179.08,227.11,242.34,189.1,158.82,162.41,167.32,163.92,233.06,218.75,165.58,137.78,151.04,147.02,179.31,204.1,222.78,159.28,132.52
county,Monroe County,driving,,Indiana,United States,100,93.71,84.15,86.82,102.44,92.37,70.78,80.59,77.09,76.66,87.36,105.24,100.77,75.61,68.63,74.12,72.26,77.12,100.96,97.68,74.41,70.82,69.73,70.56,76.77,103.63,112.59,78.47,70.04,74.97,74.35,92.54,120.42,110.71,82.13,76.84,75.24,76.08,85.09,115.9,120.48,88.14,70.97,75.3,74.78,88.82,122.74,122.59,86.03,73.58,81.65,86.38,89.28,121.9,129.22,89.59,75.54,78.37,81.24,86.06,87.7,53.35,40.24,44.2,42.06,38.77,37,46.06,39.4,30.87,39.42,38.02,33.45,34.41,36.06,31.34,28.61,34.5,32.2,32.86,36.5,44.54,38.21,29.33,38.13,41.01,41.88,40.68,45.88,40.93,23.67,37.52,39.24,39.88,42.65,44.64,49.29,35.53,46.34,45.46,48.37,41.78,56.53,47.63,38.79,50.39,50.17,45.87,47.63,62.42,65.9,42.78,55.18,50.65,56.25,61.38,64.23,67.42,44.5,,,62.15,66.51,68.32,72.42,51.12,66.62,64.83,68.25,69.4,86.65,82.76,72.42,69.29,72.63,72.36,73.44,83.36,87.29,71.11,75.61,80.2,76.45,74.3,94.79,94.1,74.95,74.91,74.04,77.21,85.86,97.51,97.17,80.11,81.27,83.33,84.77,86.73,99.49,98.42,65.91,78.78,80.65,87.42,88.7,105.71,94.02,75.1,81.41,87.13,88.36,95.47,98.57,82.64,77.01,83.91,85.78,87.28,89.56,102.67,104.87,78.55,88.02,89.96,88.83,87.26,104.45,106.24,81.52,84.8,83.54,82.03,89.2,109.07,104.58,81.89,83.23,91.03,92.94,85.47,100.88,95.96,83.08,90.49,91.38,93.67,93.91,109.15,108.8,93.41,101.26,106.58,109.79,110.55,142.2,151.19,157.26,172.75,184.96,215.17,237.32,248.55,244.2,190.33,172.13,163.42,152.32,156.7,187.07,188.32,136.43,134.31,138.09,134.89,143.62,177.14,173.39,134.11,124.18,131.11,128.45,136.17,169.38,174.31,119.41,120.08,122.88,124.12,131.48,170.84,170.36,117.25,113.21,116.03,118.63,127.89,160.28,158.25,112.21,103.15,105.91,112.66,121.41,155.2,156.62,106.04,105.29,112.62,114.31,125.81,156.2,165.22,116.2,106.48,115.35,117.01,123.97,155.45,157.85,107.37,98.73,107.75,108.51,132.93,144.19,160.35,103.34,99.49
county,Monroe County,walking,,Indiana,United States,100,84.69,49.39,46.71,42.66,31.04,16.93,18.73,31.94,32.71,33.24,33.9,26.73,17.74,27.55,26.33,25.84,26.17,30.93,23.18,17.67,25.12,21.04,21.18,23.49,30.19,31.4,14.81,18.68,22.04,18.82,25.45,32.46,31.13,18.57,21.79,20.05,21.2,21.68,31.32,33.43,18.39,16.84,18.84,17.31,22.03,33.07,32.38,16.96,17.89,20.67,23.22,24.88,30.24,35.59,19.13,20.09,19.22,17.58,17.53,12.87,6.51,5.62,5.58,5.34,3.81,4.05,5.4,4.66,4.21,5.25,4.84,5.26,4.89,5.39,5.03,4.92,5.19,4.39,4.58,5.41,6.97,6.04,4.25,6,5.88,5.84,5.78,5.68,6.04,3.35,5.79,5.73,5.44,5.59,6.04,7.5,4.87,6.83,7.1,7.08,5.78,9.65,7.1,5.22,7.3,6.76,5.73,5.64,8.2,10.69,5.96,7.32,6.42,8.04,9.08,8.52,10.74,6.64,7.02,6.71,8.53,10.62,10.76,13.73,7.79,9.86,10.36,10.27,10.35,13.87,12.47,11.46,10.69,11.05,10.44,11.51,13.89,13.6,10.2,11.4,12.06,9.62,10.27,17.39,13.06,9.95,10.19,10.21,11,13.09,15.22,15.72,10.42,11.03,11.85,11.55,13.08,15,14.43,8.44,12.24,11.99,14.27,13.07,16.02,15.28,10.04,11.44,11.45,11.83,13.52,13.85,11.46,9.56,11.4,11.4,12.3,13.03,14.97,14.04,11.79,12.26,12.23,12.34,12.23,15.56,16.64,11.27,13.27,12.34,11.68,13.45,15.88,16.54,11.46,11.49,14.19,14.65,11.84,16.95,15.1,14.67,15.31,15.62,15.76,16.34,18.92,20.33,18.05,25.54,26.44,27.55,29.49,37.17,44.53,49.48,69.27,74.82,102.19,109.67,127.03,118.99,94.16,108.48,92.75,79.82,81.82,88.9,71.01,47.57,56.73,57.94,52.61,53.02,62.2,57.23,36.35,38.34,43.9,43.54,47.15,61.28,59.2,30.1,38.9,40.25,39.54,45.03,61.68,58.42,28.62,33.77,34.52,35.12,39.68,53.59,51.26,26.27,26.6,30.4,30.65,35.3,48.49,47.71,24.87,27.38,30.64,31.76,36.78,46.15,53.41,26.77,26.84,30.82,31.54,32.96,44.51,46.47,24.07,24.42,26.72,28.73,37.34,38.47,62.04,23.52,22.61
county,Montgomery County,driving,,Indiana,United States,100,112.11,107.32,114.78,122.47,123.37,92.68,115.45,120.3,104.82,120.41,130.37,131.1,99.54,103.77,118.47,111.03,125.64,140.56,137.02,92.51,104.12,109.7,106.24,103.72,127.32,132.32,106.91,112.83,123.23,122.5,123,163.41,177.9,108.42,110.08,119.13,126.07,129.82,153.43,177.47,117.77,116.72,118.96,106.94,126.54,155.28,160.57,122.56,116,124.45,131.21,140.1,172.13,159.87,122.15,119.05,126.07,127.15,117.74,142.45,117.51,99.91,103.08,105.69,104.56,101.16,106.3,90.51,61.44,82.78,87.66,84.09,77.82,82.35,71.37,56.53,80.26,76.74,89.31,92.89,116.67,81.91,70.21,90.39,100.41,103.8,97.15,103.66,94.11,50.32,83.48,96.81,101.25,87.8,103.28,108.62,80.98,111.56,103.77,112.57,97.97,123.72,100.93,87.78,118.47,119.28,107.98,111.32,135.89,153.16,99.97,121.05,120.01,121.54,143.76,142.65,143.79,89.26,,,135.83,129.65,159.49,151.07,105.81,142.31,145.91,148.4,160.31,209.61,190.68,182.43,162.6,161,164.49,158.71,195.5,242.48,182.98,165.19,175.67,164.95,174.77,214.63,225.64,182.9,171.81,159.35,168.15,189.23,222.62,236.38,187.37,190.1,184.61,193.47,196.66,259.47,244.57,182.11,173.52,190.94,195.62,214.4,257.9,218.73,180.49,184.64,182.75,201.48,221.34,246.95,194.92,196.25,214.75,216.03,208.54,217.51,245.03,278.37,219.19,190.74,189.17,199.91,230.55,268.79,269.16,219.4,195.76,179.04,173.95,206.77,253.14,267.22,210.86,181.77,203.75,209.55,202.93,232.23,212.54,192.33,181.62,196.17,203.43,203.75,249.45,263.12,203.28,184.44,181.13,184.81,189.46,236.47,249.33,190.39,180.23,188.62,177.15,201.02,248.46,249.65,183.19,169.69,175.09,174.59,181.39,255.89,297.04,195.62,167.74,166.93,162.86,191.55,243.47,241.96,198.98,153.92,164.29,162.08,182.52,229.94,231.65,168.12,176.16,188.62,184.03,193.52,222.68,228.31,173.37,169.05,169.74,168.76,182.43,215.91,240.94,185.77,150.7,173.46,162.08,182.17,212.31,221.34,146.14,150.29,166.61,166.58,179.88,228.51,245.47,176.71,153.89,167.94,180.69,165.65,210.08,206.79,149.07,147.07,141.23,155.26,172.3,234.12,259.79,218.84,137.86
county,Morgan County,driving,,Indiana,United States,100,98.68,94.97,101.86,125.09,117.88,80.46,104.91,98.23,98.75,104.32,129.46,121.9,98.66,93.14,96.95,100.26,102.61,131.29,122.72,86.58,94.68,91.84,94.25,99.82,122.82,131.73,99.05,96.85,101.74,95.44,106.79,134.4,130.95,99.29,109.41,101.81,102.79,107.96,148.01,136.48,105.42,102.86,108.95,101.06,108.18,150.84,153.6,104.47,102.68,110.95,116,116.3,144.87,146.67,110.82,104.67,107.26,110.56,114.18,131.49,105.82,81.78,92.27,91.47,81.41,76.38,97.19,75.24,56.1,72.39,72.8,61.78,60.67,65.62,58.99,52.08,71.56,65.91,66.91,73.23,85.31,65.07,56.69,73.98,78.76,84.91,91.44,90.02,80.85,50.14,78.46,76.71,84.92,85.39,87.67,97.19,71.42,93.99,97.94,101.21,82.15,113.03,90.75,76.51,101.66,99.4,91.41,99.91,118.7,127.73,83.4,113.68,106.74,112.61,122.36,128.26,135.41,87.43,,,127.01,117.24,141.95,134.15,97.78,124.3,124.76,129.2,146.68,176.37,147.75,128.54,126.16,144.88,136,139.38,160.48,162.55,122.53,133.87,150.43,139.88,147.97,172.41,175.22,141.66,145.01,142.92,140.75,165.89,196.97,197.16,155.5,157.3,162.89,161.57,188.81,209.61,193.74,137.02,154.45,162.65,159.69,171.93,197.43,188.33,140.16,146.71,156.34,157.21,179.66,186.65,150.64,144.58,153.24,156.29,159.57,165.95,192.8,208.92,146.38,162.67,161.4,165.04,163.09,199.52,200.21,156.08,156.55,154.62,155.22,166.28,206.2,194.5,154.2,153.52,164.57,158.11,160.03,184.64,167.43,142.89,153.95,158.1,162.41,166.21,203.62,203.58,158.47,145.38,157.84,160.3,169.75,211.42,213.66,156.53,157.46,166.52,174.72,190.94,209.63,208.1,139.82,143.54,147.78,166.93,166.06,191.71,185.11,143.7,140.04,147.08,152.34,167.19,219.41,194.17,159.67,151.12,156.16,152.87,157.38,194.29,205.94,144.04,144.51,150.8,157.14,162.72,201.06,213.91,155.26,144.8,150.58,161.42,164.33,196.7,204.75,155.25,125.75,142.36,138.9,153.12,190.04,202.45,134.79,138.35,145.84,146.96,156.09,210.61,204.08,144.11,136.72,142.56,150.21,145.32,229.85,197.45,137.58,126.97,139.19,137.09,162.74,181.89,192.54,132.36,130.68
county,Newton County,driving,,Indiana,United States,100,100.62,98.32,107.33,142.72,107.41,88.61,106.97,97.71,100.09,101.5,135.92,114.47,90.2,97.71,110.68,92.59,103.27,129.92,106.27,94.35,104.06,101.94,102.12,89.14,120.56,123.21,93.56,110.15,114.47,111.21,95.41,138.22,131.86,119.51,119.59,100.18,107.5,117.74,148.81,124.89,132.48,100.79,106.44,92.85,116.06,147.22,133.19,124.98,112.89,113.77,119.95,120.92,160.46,148.1,129.92,120.39,112.62,113.95,120.3,145.63,113.06,107.77,107.41,96.29,105.3,91.97,110.24,97.79,66.64,78.91,75.46,68.4,64.43,67.43,74.85,54.63,72.82,67.61,110.86,86.76,89.85,74.4,70.61,70.08,84.82,89.23,74.4,95.23,90.64,56.84,78.55,76.88,86.76,101.77,76.43,91.79,75.9,91.97,98.76,89.94,90.47,109.18,99.29,91.44,94.53,100.62,85.26,91.44,137.69,137.95,105.38,107.24,92.85,101.5,113.24,134.42,133.45,93.65,,,123.04,126.83,140.69,163.72,109.53,113.86,124.62,138.75,147.48,194,164.25,171.76,172.73,139.63,172.02,155.08,177.32,193.12,169.81,139.36,139.81,131.16,152.6,305.03,192.94,179.52,175.38,140.16,163.46,174.76,212.09,228.33,179.96,168.58,172.82,162.31,173.7,221.45,222.24,183.5,177.76,173.26,160.55,177.76,226.3,270.79,220.12,182.35,170.17,191.53,240.69,242.54,205.21,279.61,199.65,184.82,186.67,189.5,247.57,230.36,216.15,179.88,174.93,164.43,207.94,242.72,266.37,198.76,187.03,165.67,185.79,202.03,235.83,252.87,230.36,167.87,173.61,174.85,214.92,240.6,229.04,238.66,179.35,162.75,165.58,189.5,255.78,226.65,227.45,190.91,169.11,171.67,179.44,240.25,255.43,218.98,180.58,188.26,200.71,192.85,212.97,386.14,204.32,154.55,159.4,146.43,154.28,215.8,221.8,189.14,158.43,131.33,161.08,164.61,265.49,236.98,189.41,208.83,140.07,135.22,155.87,203.18,183.14,200.53,148.1,147.66,138.04,166.2,192.59,205.74,195.15,152.6,138.04,169.55,168.14,216.86,232.92,207.24,142.89,154.55,148.54,166.99,207.33,199.74,169.37,183.32,136.63,145.01,170.61,233.45,216.06,225.68,166.73,136.63,147.22,181.2,210.5,200.18,172.99,130.01,133.19,149.25,163.9,198.76,179.26,167.7,137.07
county,Noble County,driving,,Indiana,United States,100,105.18,108.96,103.64,124.75,81.5,74.12,94.68,104.26,102.71,101.92,115.24,114.11,76.35,95.85,104.81,102.51,105.36,119.7,124.06,81.63,101,108.86,98.94,93.75,113.22,113.29,72.74,98.21,108.93,104.26,89.56,122.83,117.4,96.12,112.74,113.15,112.39,112.63,132.99,126.64,92.34,104.77,105.22,86.03,100.93,126.54,126.33,90.87,102.47,112.22,123.62,121.97,130.52,155.51,97.01,107.04,108.27,107.14,103.6,110.02,104.39,71.1,89.7,95.71,85.79,94.64,93.96,79.13,51.53,78.78,76.52,70.79,69.89,71.88,54.41,48.06,70.55,72.91,72.5,86.06,85.03,61.17,55.3,79.03,78,85.79,81.77,83.76,82.56,43.87,75.01,88.53,86.17,91.25,74.67,88.64,74.63,98.94,101.65,96.53,104.26,121.28,89.56,87.13,101.99,102.37,96.77,101.03,127.6,125.54,92.24,116.1,110.68,120.87,126.33,147.03,127.43,79.88,,,139.13,118.98,145.45,150.22,91.62,134.84,136.01,139.2,144.32,171.58,172.23,151.15,139.65,154.86,153.35,159.97,182.46,174.84,121.18,146.82,152.63,154.89,171.54,194.1,201.89,155.75,169.45,168.42,170.55,178.68,203.33,208.48,174.87,157.91,179.03,176.48,198.56,221.39,227.91,151.29,180.5,180.57,196.4,199,228.94,232.68,185.99,183.63,188.74,178.06,211.67,218.71,209.58,176.66,173.64,176.69,185.2,190.87,219.84,231.27,176.24,180.09,180.57,180.02,193.86,234.74,230.21,165.05,171.4,176.42,180.26,180.95,226.54,221.8,172.54,173.4,184.59,178.37,190.56,216.86,190.56,153.79,171.85,177.86,176.24,186.2,221.87,222.35,165.98,167.15,173.7,179.51,176.93,216.51,220.63,158.84,165.09,177.96,182.25,183.9,217.82,219.09,160.32,171.78,175.18,179.68,188.53,208.31,202.85,143.84,165.16,170.31,175.63,191.31,226.3,227.57,169.04,165.6,187.47,169.45,170.65,212.67,216.17,143.77,162.1,164.37,175.52,174.77,196.43,236.29,143.94,151.91,159.01,174.42,174.18,216.31,239.07,146.48,142.64,167.77,154.51,168.11,187.85,215.04,118.47,152.59,148.06,155.3,159.15,193.79,231.82,146.1,141.68,145.76,152.25,145.07,182.46,209.3,123.93,137.14,139.27,148.61,152.76,171.13,176.52,107.59,140.68
county,Owen County,driving,,Indiana,United States,100,86.27,84.04,99.7,94.88,92.43,65.18,91.46,77.58,75.28,88.94,115.52,96.88,78.99,88.86,94.58,85.82,90.5,106.01,107.65,73.35,86.41,81.89,80.55,74.54,116.41,104.23,72.68,94.36,100.59,85.15,87.6,97.77,120.56,102.45,96.96,88.05,95.1,104.08,120.19,130.51,87.9,92.2,93.91,86.34,96.36,110.69,114.85,93.17,96.29,102.15,103.34,103.64,128.58,168.3,115,97.25,99.63,98.22,97.03,118.26,84.56,71.05,74.91,78.69,70.82,69.93,89.61,76.17,50.56,72.9,65.26,70.68,69.64,64.44,67.26,65.63,83.82,68.82,75.5,83.3,118.26,78.99,68.37,89.9,85.45,91.17,87.31,90.57,102.45,55.9,74.46,72.23,84.78,89.09,84.48,114.55,83.22,111.06,106.9,114.48,85,145.88,108.17,83.74,111.58,119.38,89.09,103.12,132.59,206.9,104.9,128.95,93.91,113.07,136.3,118.86,153.45,100.59,,,130.66,119.15,120.64,166.3,101.71,151.3,123.01,122.05,134.08,180.85,202.82,190.72,192.72,138.6,137.34,128.66,165.11,220.86,180.7,140.01,138.31,149.67,145.58,183.89,218.63,197.77,163.7,132.15,138.31,138.6,204.9,254.86,188.72,159.61,162.29,151.15,163.4,199.63,206.76,150.71,151.67,144.02,161.1,167.11,194.8,197.7,160.95,149.81,142.39,160.5,179.51,200.74,196.73,166.37,158.87,160.95,167.33,167.56,190.42,204.23,158.95,166.74,157.31,147.81,157.76,193.91,224.2,172.75,148.78,135.93,150.56,164.37,186.71,241.43,170.68,147.22,164.81,155.46,144.77,176.61,153.16,146.62,144.54,166.96,147.07,150.19,208.24,225.02,165.48,135.93,147.07,153.82,157.46,187.97,208.91,175.35,145.51,143.65,145.14,143.58,194.88,209.28,161.17,154.27,147.29,135.78,141.43,190.65,220.42,163.77,143.95,158.5,142.46,156.94,205.12,255.98,205.2,184.56,133.63,138.83,144.62,176.91,220.71,161.32,134.08,139.64,133.33,147.66,182.55,213.44,153.01,140.98,166.67,129.84,148.85,183.22,209.87,176.39,125.02,126.21,138.6,133.93,168.82,208.31,127.62,144.91,141.2,141.05,154.34,168.67,218.93,170.01,138.53,145.14,149.37,138.98,169.78,210.99,162.51,103.93,117.07,117.97,135.56,154.42,169.71,124.5,110.99
county,Porter County,driving,,Indiana,United States,100,107.23,108.01,109.21,132.1,114.99,95.12,108.74,100.42,106.18,107.2,123.54,117.5,92.53,98.34,100.43,102.51,110.41,127.01,127.89,95.36,101.22,104.11,107.53,106.72,125.14,125.98,96.88,104.62,108.68,111.09,112.41,147.22,135.26,115.99,118,111.43,110.75,115.72,148.74,151.13,121.98,112.17,106.37,104.37,120.58,145.96,145.49,115.79,114.32,117.23,120.46,123.26,146.24,151.5,119.72,112.87,115.62,111.57,115.07,129.13,115.52,91.37,95.59,89.1,81.61,82.29,88.41,74.97,53.29,67.56,71.39,69.28,64.3,71.39,58.38,49.91,68.74,68.35,68.59,74.29,85.61,63.58,58.06,72.85,81.03,77.87,77.69,85.6,76.13,47.11,75.25,77.28,79.79,87.05,82.08,90.79,74.23,91.81,89.53,90.16,92.23,101.15,85.73,84.6,93.24,100.12,90.98,96.49,121.43,136.53,101.51,105.78,105.36,116.21,126.05,131.77,139.03,89.77,,,136.49,121.9,154.52,163.3,107.67,136.22,138.35,152.47,160.26,207.11,177.91,199.82,164.9,171.01,164.33,161.75,196.5,197.7,157.84,161.91,211.47,164.54,205.81,218.55,224.49,206,214.84,172.37,173.8,213.68,230.24,230.57,215.42,200.23,208.66,223.66,248.84,284.45,258.11,187.01,185.58,204.68,207.22,234.65,245.86,245.86,234.52,198.54,198.27,227.8,255.44,298.86,231.73,273.17,237.75,213.12,222.06,215.16,253.23,275.15,238.19,208.42,216.16,204.19,216.1,270.45,292.17,204.5,208.87,203.13,213.02,233.08,270.37,270.52,237.57,191.7,205.65,217.53,232.6,251.13,253.33,209.39,200.92,199.61,209.23,220.81,256.75,254.46,227.96,198.99,219.23,220.78,220.43,256,259.54,226.99,194.23,193.59,200.57,203.31,242.27,256.64,213.61,184.91,185.59,184.49,190.86,219.55,228.83,188.55,177.17,175.2,182.3,198.96,247.15,260.32,181.07,205.18,168.97,171.34,183.77,212.86,200.02,179.25,175.03,177.79,180.19,185.2,217.22,227.07,184.55,163.4,161.23,166.76,177.63,218.52,233.82,179.37,152.84,155.6,160.14,167.84,204.73,223.43,164.12,161.58,162.41,167,175.63,223.27,248.37,203.17,162.55,160.68,164.94,168.37,204.07,200.34,147.97,148.17,152.97,152.15,166.56,187.68,212.2,164.67,137.98
